combo,spearman,countries,num_countries
"['Rice (ordinary, second quality)', 'Fish (catfish)']",0.3316250971131183,"[""Lao People's Democratic Republic""]",1
"['Rice (ordinary, second quality)', 'Fish (tilapia, farmed)']",-0.3316250971131183,"[""Lao People's Democratic Republic""]",1
"['Rice (ordinary, first quality)', 'Meat (beef, first quality)']",-0.13726424174528215,"[""Lao People's Democratic Republic""]",1
"['Rice (ordinary, first quality)', 'Meat (beef, second quality)']",-0.2573190452825447,"[""Lao People's Democratic Republic""]",1
"['Rice (ordinary, first quality)', 'Meat (buffalo, first quality)']",0.01644541501939273,"[""Lao People's Democratic Republic""]",1
"['Rice (ordinary, first quality)', 'Meat (buffalo, second quality)']",-0.0672496089046335,"[""Lao People's Democratic Republic""]",1
"['Rice (ordinary, first quality)', 'Meat (pork, first quality)']",-0.396323073091105,"[""Lao People's Democratic Republic""]",1
"['Rice (ordinary, first quality)', 'Meat (pork, second quality)']",-0.3286706816890978,"[""Lao People's Democratic Republic""]",1
"['Rice (ordinary, first quality)', 'Rice (glutinous, first quality)']",0.4263744193690627,"[""Lao People's Democratic Republic""]",1
"['Rice (ordinary, first quality)', 'Rice (glutinous, second quality)']",-0.1302690689098658,"[""Lao People's Democratic Republic""]",1
"['Rice (ordinary, first quality)', 'Rice (glutinous, unmilled)']",0.24331197702256302,"[""Lao People's Democratic Republic""]",1
"['Rice (ordinary, first quality)', 'Rice (ordinary, unmilled)']",0.3118926876570494,"[""Lao People's Democratic Republic""]",1
"['Rice (ordinary, first quality)', 'Garlic (small)']",0.5144255591688359,"[""Lao People's Democratic Republic""]",1
"['Rice (ordinary, first quality)', 'Fish (snake head)']",-0.38853416659772044,"[""Lao People's Democratic Republic""]",1
"['Rice (ordinary, first quality)', 'Fish (catfish)']",0.38853416659772044,"[""Lao People's Democratic Republic""]",1
"['Rice (ordinary, first quality)', 'Fish (tilapia, farmed)']",-0.38853416659772044,"[""Lao People's Democratic Republic""]",1
"['Oil (vegetable, imported)', 'Wheat flour (imported)']",0.008845916460647946,['Haiti'],1
"['Oil (vegetable, imported)', 'Maize meal (local)']",-0.2862890787855009,['Haiti'],1
"['Rice (tchako)', 'Wheat flour (imported)']",0.36544578867245875,['Haiti'],1
"['Rice (tchako)', 'Maize meal (local)']",0.1907586702554493,['Haiti'],1
"['Wheat flour (imported)', 'Maize meal (local)']",0.06762127697580168,['Haiti'],1
"['Tea (black)', 'Oil (mustard)']",0.4604734098614507,['India'],1
"['Tea (black)', 'Salt (iodised)']",0.5532980913287455,['India'],1
"['Tea (black)', 'Oil (cotton)']",0.2942460821715896,"['Kyrgyzstan', 'Tajikistan']",2
"['Tea (black)', 'Tea (green)']",0.5999029281644239,"['Kyrgyzstan', 'Tajikistan']",2
"['Tea (black)', 'Wheat flour (first grade)']",0.015612308743542289,"['Kyrgyzstan', 'Tajikistan']",2
"['Tea (black)', 'Wheat flour (high quality)']",0.1741563805665421,"['Kyrgyzstan', 'Tajikistan']",2
"['Tea (black)', 'Wheat flour (local)']",-0.3248652290205731,['Tajikistan'],1
"['Oil (mustard)', 'Salt (iodised)']",0.37144515863423433,['India'],1
"['Oil (soybean)', 'Garlic (small)']",0.5840604027108436,"[""Lao People's Democratic Republic""]",1
"['Oil (soybean)', 'Fish (catfish)']",0.44971201491459334,"[""Lao People's Democratic Republic""]",1
"['Oil (soybean)', 'Fish (tilapia, farmed)']",0.40237390808147827,"[""Lao People's Democratic Republic""]",1
"['Meat (chicken, broiler)', 'Milk (condensed)']",0.2643864157233141,['Indonesia'],1
"['Chili (green)', 'Chili (red)']",0.5812010924397475,['Indonesia'],1
"['Oil (olive)', 'Meat (veal)']",0.4628759873263987,['Turkey'],1
"['Chickpeas', 'Bread (pita)']",-0.32782474304232373,"['Jordan', 'Lebanon', 'Turkey']",3
"['Chickpeas', 'Bread (common)']",0.4693943298969072,['Turkey'],1
"['Chickpeas', 'Cocoa (powder)']",0.3351150025106537,['Turkey'],1
"['Bread (pita)', 'Meat (lamb)']",-0.3549909695615588,['Jordan'],1
"['Bread (pita)', 'Cheese (white, boiled)']",-0.4884419603249546,['Jordan'],1
"['Bread (pita)', 'Bulgur']",0.34632944263177573,"['Lebanon', 'Turkey']",2
"['Bread (pita)', 'Tomatoes (paste)']",-0.46280566280566277,"['Lebanon', 'Turkey']",2
"['Bread (pita)', 'Cheese (picon)']",0.4745375071800546,['Lebanon'],1
"['Bread (pita)', 'Meat (beef, canned)']",-0.009682580448599154,['Lebanon'],1
"['Bread (pita)', 'Fish (tuna, canned)']",0.3266391663048198,['Lebanon'],1
"['Oil (cotton)', 'Tea (green)']",0.22183063051821586,"['Kyrgyzstan', 'Tajikistan']",2
"['Oil (cotton)', 'Wheat flour (first grade)']",0.2577163537077324,"['Kyrgyzstan', 'Tajikistan']",2
"['Oil (cotton)', 'Wheat flour (high quality)']",0.1336151444268713,"['Kyrgyzstan', 'Tajikistan']",2
"['Tea (green)', 'Wheat flour (first grade)']",-0.20771813651264703,"['Kyrgyzstan', 'Tajikistan']",2
"['Wheat flour (first grade)', 'Wheat flour (high quality)']",0.7439557634455103,"['Kyrgyzstan', 'Tajikistan']",2
"['Wheat flour (first grade)', 'Wheat flour (local)']",0.5753007860712694,['Tajikistan'],1
"['Wheat flour (high quality)', 'Wheat flour (local)']",0.4928869268321926,['Tajikistan'],1
"['Meat (beef, first quality)', 'Meat (beef, second quality)']",0.8737089163733461,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, first quality)', 'Meat (buffalo, first quality)']",0.9393959287406138,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, first quality)', 'Meat (buffalo, second quality)']",0.7056088318131425,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, first quality)', 'Meat (pork, first quality)']",0.10716272195631976,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, first quality)', 'Meat (pork, second quality)']",-0.11328965155462319,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, first quality)', 'Rice (glutinous, first quality)']",-0.4964262414346441,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, first quality)', 'Rice (glutinous, second quality)']",0.33285532108088156,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, first quality)', 'Rice (glutinous, unmilled)']",0.07320944548218057,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, first quality)', 'Rice (ordinary, unmilled)']",0.10273706261510848,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, first quality)', 'Garlic (small)']",-0.6035780567007047,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, first quality)', 'Fish (snake head)']",-0.5660006921922098,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, first quality)', 'Fish (catfish)']",0.5545497365539702,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, first quality)', 'Fish (tilapia, farmed)']",0.06752280887405088,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, second quality)', 'Meat (buffalo, first quality)']",0.7943483017526242,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, second quality)', 'Meat (buffalo, second quality)']",0.7816749438003623,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, second quality)', 'Meat (pork, first quality)']",0.15005796048047132,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, second quality)', 'Meat (pork, second quality)']",0.1854037765166127,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, second quality)', 'Rice (glutinous, first quality)']",-0.5429466916189433,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, second quality)', 'Rice (glutinous, second quality)']",0.44995440556629296,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, second quality)', 'Rice (glutinous, unmilled)']",0.12208166883307467,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, second quality)', 'Rice (ordinary, unmilled)']",-0.06543275134687691,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, second quality)', 'Garlic (small)']",-0.5896245368952803,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, second quality)', 'Fish (snake head)']",-0.09582128508862048,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, second quality)', 'Fish (catfish)']",0.2752539599934502,"[""Lao People's Democratic Republic""]",1
"['Meat (beef, second quality)', 'Fish (tilapia, farmed)']",0.5490157814462844,"[""Lao People's Democratic Republic""]",1
"['Meat (buffalo, first quality)', 'Meat (buffalo, second quality)']",0.7163694699597131,"[""Lao People's Democratic Republic""]",1
"['Meat (buffalo, first quality)', 'Meat (pork, first quality)']",0.7240653892223452,"[""Lao People's Democratic Republic""]",1
"['Meat (buffalo, first quality)', 'Meat (pork, second quality)']",0.1213889625982377,"[""Lao People's Democratic Republic""]",1
"['Meat (buffalo, first quality)', 'Rice (glutinous, first quality)']",-0.39685376519259336,"[""Lao People's Democratic Republic""]",1
"['Meat (buffalo, first quality)', 'Rice (glutinous, unmilled)']",0.2198606201299249,"[""Lao People's Democratic Republic""]",1
"['Meat (buffalo, first quality)', 'Rice (ordinary, unmilled)']",0.10273706261510848,"[""Lao People's Democratic Republic""]",1
"['Meat (buffalo, first quality)', 'Garlic (small)']",-0.6035780567007047,"[""Lao People's Democratic Republic""]",1
"['Meat (buffalo, first quality)', 'Fish (snake head)']",-0.5660006921922098,"[""Lao People's Democratic Republic""]",1
"['Meat (buffalo, first quality)', 'Fish (catfish)']",0.5545497365539702,"[""Lao People's Democratic Republic""]",1
"['Meat (buffalo, first quality)', 'Fish (tilapia, farmed)']",0.06752280887405088,"[""Lao People's Democratic Republic""]",1
"['Meat (buffalo, second quality)', 'Meat (pork, first quality)']",0.6804476987509998,"[""Lao People's Democratic Republic""]",1
"['Meat (buffalo, second quality)', 'Meat (pork, second quality)']",0.30990816969506413,"[""Lao People's Democratic Republic""]",1
"['Meat (buffalo, second quality)', 'Rice (glutinous, unmilled)']",-0.14513874785815803,"[""Lao People's Democratic Republic""]",1
"['Meat (buffalo, second quality)', 'Rice (ordinary, unmilled)']",-0.22179690835512067,"[""Lao People's Democratic Republic""]",1
"['Meat (buffalo, second quality)', 'Garlic (small)']",-0.5787094273440774,"[""Lao People's Democratic Republic""]",1
"['Meat (buffalo, second quality)', 'Fish (snake head)']",-0.5890604128357406,"[""Lao People's Democratic Republic""]",1
"['Meat (buffalo, second quality)', 'Fish (catfish)']",0.5983066852686828,"[""Lao People's Democratic Republic""]",1
"['Meat (buffalo, second quality)', 'Fish (tilapia, farmed)']",0.07217919087227426,"[""Lao People's Democratic Republic""]",1
"['Meat (pork, first quality)', 'Meat (pork, second quality)']",0.888246171432106,"[""Lao People's Democratic Republic""]",1
"['Meat (pork, first quality)', 'Rice (glutinous, first quality)']",-0.352423912008512,"[""Lao People's Democratic Republic""]",1
"['Meat (pork, first quality)', 'Rice (glutinous, second quality)']",-0.5073026665907423,"[""Lao People's Democratic Republic""]",1
"['Meat (pork, first quality)', 'Rice (glutinous, unmilled)']",-0.07131029101083747,"[""Lao People's Democratic Republic""]",1
"['Meat (pork, first quality)', 'Rice (ordinary, unmilled)']",-0.008438574102343707,"[""Lao People's Democratic Republic""]",1
"['Meat (pork, first quality)', 'Garlic (small)']",-0.5842845616653194,"[""Lao People's Democratic Republic""]",1
"['Meat (pork, second quality)', 'Rice (glutinous, first quality)']",0.33038420539406105,"[""Lao People's Democratic Republic""]",1
"['Meat (pork, second quality)', 'Rice (glutinous, second quality)']",-0.6871430965630232,"[""Lao People's Democratic Republic""]",1
"['Meat (pork, second quality)', 'Rice (glutinous, unmilled)']",-0.012396452460996354,"[""Lao People's Democratic Republic""]",1
"['Meat (pork, second quality)', 'Rice (ordinary, unmilled)']",0.06653109068607743,"[""Lao People's Democratic Republic""]",1
"['Meat (pork, second quality)', 'Garlic (small)']",-0.18661764361774755,"[""Lao People's Democratic Republic""]",1
"['Meat (pork, second quality)', 'Fish (snake head)']",0.3530202646688033,"[""Lao People's Democratic Republic""]",1
"['Meat (pork, second quality)', 'Fish (catfish)']",-0.3530202646688033,"[""Lao People's Democratic Republic""]",1
"['Meat (pork, second quality)', 'Fish (tilapia, farmed)']",0.35163736976645577,"[""Lao People's Democratic Republic""]",1
"['Rice (glutinous, first quality)', 'Rice (glutinous, second quality)']",0.739944582158375,"[""Lao People's Democratic Republic""]",1
"['Rice (glutinous, first quality)', 'Rice (glutinous, unmilled)']",0.2363087716407474,"[""Lao People's Democratic Republic""]",1
"['Rice (glutinous, first quality)', 'Rice (ordinary, unmilled)']",0.20128201320849204,"[""Lao People's Democratic Republic""]",1
"['Rice (glutinous, first quality)', 'Garlic (small)']",0.36503584086989765,"[""Lao People's Democratic Republic""]",1
"['Rice (glutinous, first quality)', 'Fish (snake head)']",-0.13629043120842743,"[""Lao People's Democratic Republic""]",1
"['Rice (glutinous, first quality)', 'Fish (catfish)']",0.1367478500011428,"[""Lao People's Democratic Republic""]",1
"['Rice (glutinous, first quality)', 'Fish (tilapia, farmed)']",0.4849213208795633,"[""Lao People's Democratic Republic""]",1
"['Rice (glutinous, second quality)', 'Rice (glutinous, unmilled)']",-0.08316601622696893,"[""Lao People's Democratic Republic""]",1
"['Rice (glutinous, second quality)', 'Rice (ordinary, unmilled)']",-0.15995039521634374,"[""Lao People's Democratic Republic""]",1
"['Rice (glutinous, second quality)', 'Garlic (small)']",-0.36340807744525117,"[""Lao People's Democratic Republic""]",1
"['Rice (glutinous, second quality)', 'Fish (snake head)']",-0.11950264228226906,"[""Lao People's Democratic Republic""]",1
"['Rice (glutinous, second quality)', 'Fish (catfish)']",0.12026140097259283,"[""Lao People's Democratic Republic""]",1
"['Rice (glutinous, second quality)', 'Fish (tilapia, farmed)']",0.5005494862728496,"[""Lao People's Democratic Republic""]",1
"['Rice (glutinous, unmilled)', 'Rice (ordinary, unmilled)']",0.7473754774543769,"[""Lao People's Democratic Republic""]",1
"['Rice (glutinous, unmilled)', 'Garlic (small)']",0.5565492487208195,"[""Lao People's Democratic Republic""]",1
"['Rice (glutinous, unmilled)', 'Fish (catfish)']",-0.4629799413953135,"[""Lao People's Democratic Republic""]",1
"['Rice (ordinary, unmilled)', 'Garlic (small)']",0.4958492397388595,"[""Lao People's Democratic Republic""]",1
"['Rice (ordinary, unmilled)', 'Fish (catfish)']",-0.4293042857641839,"[""Lao People's Democratic Republic""]",1
"['Garlic (small)', 'Fish (snake head)']",0.45004200427087027,"[""Lao People's Democratic Republic""]",1
"['Garlic (small)', 'Fish (catfish)']",-0.4344682528126269,"[""Lao People's Democratic Republic""]",1
"['Garlic (small)', 'Fish (tilapia, farmed)']",-0.06860329411020566,"[""Lao People's Democratic Republic""]",1
"['Fish (snake head)', 'Fish (catfish)']",-0.9997705895726907,"[""Lao People's Democratic Republic""]",1
"['Fish (snake head)', 'Fish (tilapia, farmed)']",0.06068647923877579,"[""Lao People's Democratic Republic""]",1
"['Fish (catfish)', 'Fish (tilapia, farmed)']",-0.06593540334323461,"[""Lao People's Democratic Republic""]",1
"['Bulgur', 'Rice (imported, Egyptian)']",0.4344916344916345,['Lebanon'],1
"['Bulgur', 'Tomatoes (paste)']",-0.37863577863577863,"['Lebanon', 'Turkey']",2
"['Bulgur', 'Cheese (picon)']",0.40642640034737304,['Lebanon'],1
"['Bulgur', 'Meat (beef, canned)']",0.5277898393399912,['Lebanon'],1
"['Bulgur', 'Fish (tuna, canned)']",0.025890143291359108,['Lebanon'],1
"['Rice (imported, Egyptian)', 'Tomatoes (paste)']",0.406949806949807,['Lebanon'],1
"['Rice (imported, Egyptian)', 'Lettuce']",0.37733427011307885,['Lebanon'],1
"['Rice (imported, Egyptian)', 'Cheese (picon)']",0.3125882941663389,['Lebanon'],1
"['Tomatoes (paste)', 'Cheese (picon)']",-0.35675675675675683,['Lebanon'],1
"['Tomatoes (paste)', 'Fish (sardine, canned)']",0.5508720006258746,['Lebanon'],1
"['Cheese (picon)', 'Meat (beef, canned)']",0.4535976353704202,['Lebanon'],1
"['Meat (beef, canned)', 'Fish (sardine, canned)']",-0.37698693687691276,['Lebanon'],1
"['Meat (beef, canned)', 'Fish (tuna, canned)']",0.32056013894919666,['Lebanon'],1
"['Bread (brown)', 'Peas (split, dry)']",0.36708120200680594,['Lesotho'],1
"['Bread (brown)', 'Beans (sugar-red)']",0.11226157342937491,['Lesotho'],1
"['Peas (split, dry)', 'Beans (sugar-red)']",0.35002923628317256,['Lesotho'],1
"['Cowpeas', 'Wheat flour (local)']",-0.02444366423868908,['Mozambique'],1
"['Cowpeas', 'Maize meal (white, first grade)']",-0.17585140779094655,['Mozambique'],1
"['Cowpeas', 'Oil (vegetable, local)']",-0.15670230432867138,['Mozambique'],1
"['Cowpeas', 'Sugar (brown, local)']",0.44998305458076576,['Mozambique'],1
"['Cowpeas', 'Groundnuts (large, shelled)']",0.1755481314868801,['Mozambique'],1
"['Cowpeas', 'Groundnuts (small, shelled)']",0.4283257707030107,['Mozambique'],1
"['Cowpeas', 'Maize meal (white, without bran) ']",-0.34888962219045394,['Mozambique'],1
"['Wheat flour (local)', 'Maize meal (white, first grade)']",0.3743805139583726,['Mozambique'],1
"['Wheat flour (local)', 'Oil (vegetable, local)']",0.1867162133265118,['Mozambique'],1
"['Wheat flour (local)', 'Sugar (brown, local)']",0.49494787913110466,['Mozambique'],1
"['Wheat flour (local)', 'Groundnuts (large, shelled)']",-0.3713926145351276,['Mozambique'],1
"['Wheat flour (local)', 'Groundnuts (small, shelled)']",-0.32420137887431655,['Mozambique'],1
"['Maize meal (white, first grade)', 'Oil (vegetable, local)']",-0.1809994691454186,['Mozambique'],1
"['Maize meal (white, first grade)', 'Sugar (brown, local)']",0.2748823590866401,['Mozambique'],1
"['Maize meal (white, first grade)', 'Groundnuts (large, shelled)']",-0.30001833158055424,['Mozambique'],1
"['Maize meal (white, first grade)', 'Groundnuts (small, shelled)']",-0.26211420105055216,['Mozambique'],1
"['Maize meal (white, first grade)', 'Maize meal (white, without bran) ']",0.4551124127173666,['Mozambique'],1
"['Maize meal (white, first grade)', 'Maize meal (white, with bran)']",0.44622614805440386,['Mozambique'],1
"['Oil (vegetable, local)', 'Sugar (brown, local)']",0.2879008843706641,['Mozambique'],1
"['Oil (vegetable, local)', 'Groundnuts (Mix)']",-0.28966153775151937,['Mozambique'],1
"['Oil (vegetable, local)', 'Groundnuts (large, shelled)']",0.4630206600519806,['Mozambique'],1
"['Oil (vegetable, local)', 'Groundnuts (small, shelled)']",0.3767284276086903,['Mozambique'],1
"['Oil (vegetable, local)', 'Maize meal (white, without bran) ']",0.004981941174456439,['Mozambique'],1
"['Sugar (brown, local)', 'Groundnuts (Mix)']",0.34880694604203827,['Mozambique'],1
"['Sugar (brown, local)', 'Groundnuts (large, shelled)']",-0.25335392961922615,['Mozambique'],1
"['Sugar (brown, local)', 'Groundnuts (small, shelled)']",-0.34733830113899494,['Mozambique'],1
"['Groundnuts (large, shelled)', 'Groundnuts (small, shelled)']",0.7397249420898873,['Mozambique'],1
"['Groundnuts (large, shelled)', 'Maize meal (white, with bran)']",0.5305978237068752,['Mozambique'],1
"['Groundnuts (small, shelled)', 'Maize meal (white, without bran) ']",0.3294429668252845,['Mozambique'],1
"['Groundnuts (small, shelled)', 'Maize meal (white, with bran)']",0.36923476089447727,['Mozambique'],1
"['Oil (cooking)', 'Ghee (artificial)']",0.5929229531910971,['Pakistan'],1
"['Oil (cooking)', 'Rice (basmati, broken)']",0.4100580535173631,['Pakistan'],1
"['Oil (cooking)', 'Poultry']",0.3677404851551985,['Pakistan'],1
"['Ghee (artificial)', 'Rice (basmati, broken)']",-0.35039052865996057,['Pakistan'],1
"['Ghee (artificial)', 'Poultry']",0.3348314824610197,['Pakistan'],1
"['Sorghum flour', 'Peppers (green)']",-0.3874279531156007,['Rwanda'],1
"['Sorghum flour', 'Eggplants']",0.22205827708892378,['Rwanda'],1
"['Sorghum flour', 'Passion fruit']",0.40188263491055587,['Rwanda'],1
"['Sorghum flour', 'Zucchini']",0.13976816621754265,['Rwanda'],1
"['Sorghum flour', 'Avocados']",0.28551474605629745,['Rwanda'],1
"['Sorghum flour', 'Cassava leaves']",0.3645541221996592,['Rwanda'],1
"['Sorghum flour', 'Peas (fresh)']",0.35801128962223183,['Rwanda'],1
"['Sorghum flour', 'Meat (goat)']",-0.3347068481183188,['Rwanda'],1
"['Sorghum flour', 'Beans (green, fresh)']",0.259419807002807,['Rwanda'],1
"['Peppers (green)', 'Eggplants']",0.4556293759657655,['Rwanda'],1
"['Peppers (green)', 'Passion fruit']",0.028634420545991954,['Rwanda'],1
"['Peppers (green)', 'Zucchini']",0.44456433822039304,['Rwanda'],1
"['Peppers (green)', 'Avocados']",0.3814336435921628,['Rwanda'],1
"['Peppers (green)', 'Cassava leaves']",0.43166023166023165,['Rwanda'],1
"['Peppers (green)', 'Beans (green, fresh)']",0.3590363427772249,['Rwanda'],1
"['Eggplants', 'Passion fruit']",0.4070740980827614,['Rwanda'],1
"['Eggplants', 'Zucchini']",0.4204631818980084,['Rwanda'],1
"['Eggplants', 'Avocados']",0.010256685256677875,['Rwanda'],1
"['Eggplants', 'Cassava leaves']",0.4339367546401717,['Rwanda'],1
"['Eggplants', 'Peas (fresh)']",0.3338204592461094,['Rwanda'],1
"['Eggplants', 'Meat (goat)']",-0.43124173819417483,['Rwanda'],1
"['Passion fruit', 'Zucchini']",-0.1328467190672866,['Rwanda'],1
"['Passion fruit', 'Peas (fresh)']",-0.144973474985875,['Rwanda'],1
"['Passion fruit', 'Meat (goat)']",-0.448692054803933,['Rwanda'],1
"['Zucchini', 'Avocados']",0.4368597168597169,['Rwanda'],1
"['Zucchini', 'Cassava leaves']",0.40671857990134663,['Rwanda'],1
"['Zucchini', 'Peas (fresh)']",0.3947025618758141,['Rwanda'],1
"['Zucchini', 'Meat (goat)']",0.5176652304946887,['Rwanda'],1
"['Avocados', 'Cassava leaves']",0.38814771141527027,['Rwanda'],1
"['Avocados', 'Meat (goat)']",-0.4085280929552092,['Rwanda'],1
"['Cassava leaves', 'Peas (fresh)']",-0.48236808236808243,['Rwanda'],1
"['Cassava leaves', 'Meat (goat)']",-0.12462480979485686,['Rwanda'],1
"['Cassava leaves', 'Beans (green, fresh)']",-0.39588159588159594,['Rwanda'],1
"['Peas (fresh)', 'Meat (goat)']",0.4470686668630784,['Rwanda'],1
"['Peas (fresh)', 'Beans (green, fresh)']",0.382638412437112,['Rwanda'],1
"['Oil', 'Bread (bakery)']",-0.035538411847842566,['Syrian Arab Republic'],1
"['Oil', 'Bread (shop)']",0.09818278111637832,['Syrian Arab Republic'],1
"['Bread (bakery)', 'Bread (shop)']",0.47064881018713517,['Syrian Arab Republic'],1
"['Bread (common)', 'Cocoa (powder)']",0.37413877105820487,['Turkey'],1
"['Maize meal (white, roller)', 'Maize meal (white, breakfast)']",0.4502143146169421,['Zambia'],1
